,text,favourite_count,retweet_count,created_at,language,is_retweet,user_name
15,"एलाॅन मस्क यांनी ट्विटरची विषाची गोळी कशी पचवली?
#elonmusk #ElonMuskTwitter #TODmarathi https://t.co/HSu4jVexDr",0,0,2022-05-14 11:43:50+00:00,mr,False,TODMarathi
16,"RT @BusinessBeijing: Tesla CEO #ElonMusk announced on Friday the $44-billion deal to buy #Twitter was ""temporarily on hold"" over details ar…",0,2,2022-05-14 11:41:56+00:00,en,False,justcurious1313
17,#Lunatics #luna #luna #USDT #BUSD #bitcoinnews #BTC #bitcoins #bitcointrading #cryptocurrencies #cryptocurrency #airdropcryptocurrency #Airdrop #binance #Bitrue #trading #elonmusk #ElonMuskTwitter #candletricks #kishore #candelstick #investment https://t.co/pUr06GnL2O,0,0,2022-05-14 11:39:07+00:00,und,False,Candletricks
18,"RT @CerfiaFR: 🚨📱 FLASH | Elon #Musk annonce suspendre le rachat de #Twitter. L’action à #WallStreet s’effondre.

(AFP) #ElonMuskTwitter",0,246,2022-05-14 11:37:27+00:00,fr,False,AugerYves9
19,"Tesla CEO #ElonMusk announced on Friday the $44-billion deal to buy #Twitter was ""temporarily on hold"" over details around the number of spam and fake accounts present on the site. (People’s Daily)
#ElonMuskTwitter #ElonMuskBuyTwitter https://t.co/RMg6porSs9",1,2,2022-05-14 11:35:33+00:00,en,False,BusinessBeijing
20,"RT @akisFireman: Παγώνει ρε η εξαγορά του τουιτερ απτον #Ελον_μασκ #Elon_Musk!!
#ElonMuskTwitter  #γιατί_αφεντικουλι? https://t.co/sDFfOA5j…",0,2,2022-05-14 11:27:58+00:00,el,False,akisFireman
21,"RT @CerfiaFR: 🚨📱 FLASH | Elon #Musk annonce suspendre le rachat de #Twitter. L’action à #WallStreet s’effondre.

(AFP) #ElonMuskTwitter",0,246,2022-05-14 11:21:31+00:00,fr,False,RayaneSeurin
22,"RT @MeseeksMobileGO: 🚨#Giveaway🚨
   It's that time again!

@HyperX Keyboard &amp; Mouse!

Many ways to #entertowin this #GleamGiveaway

Don't m…",0,385,2022-05-14 11:21:09+00:00,en,False,CultivateDeath
23,"RT @AnaPoulopoulos: Good job @elonmusk! 
#twitter #ElonMuskTwitter",0,1,2022-05-14 11:19:12+00:00,en,False,Stella_poulop
24,"Toffe gozer met interesse voor #tattoos en #internethookers is speciaal op Twitter gegaan vanwege #ElonMuskTwitter, want dankzij hem komt er weer vrijheid van meningsuiting hier, en dat is de essentie van #democratie. De vraag is of we werkelijk willen dat #Trump weer terugkeert. https://t.co/L7wk94LTUh",0,0,2022-05-14 11:16:40+00:00,nl,False,ONNO92048290
25,"Twitter's Top Execs Asked to Leave, Company Halting Most 'Hiring and Backfills' #technews #news #ElonMuskTwitter #elon
https://t.co/1zcpqel2ub",1,0,2022-05-14 11:13:17+00:00,en,False,tech_updates23
26,Elon Musk twitter’ı almaktan vazgeçince RT butonu titreşimli olmuş. Hahahaha çok iyi olay. #ElonMuskTwitter,0,0,2022-05-14 11:05:43+00:00,tr,False,cankadicesme
27,"¡Sabia Decisión! 

No me agrada #ElonMuskTwitter https://t.co/Kn1Vq32tXZ",0,0,2022-05-14 11:04:55+00:00,es,False,Loritustra
28,"Musk says $44 bln Twitter deal on hold over fake account data

#ElonMuskTwitter #elonmusk #Twitter #onhold #technology #WorldNews #readselective https://t.co/oobwW96wFx",1,0,2022-05-14 11:04:45+00:00,en,False,ReadSelective
29,"RT @CapeTalk: #ElonMusk 

#ElonMuskBuyTwitter 

#ElonMuskBuysTwitter 

#ElonMuskTwitter https://t.co/RVXRnvgORf",0,1,2022-05-14 11:03:59+00:00,und,False,LizahnDe
30,"#ElonMusk 

#ElonMuskBuyTwitter 

#ElonMuskBuysTwitter 

#ElonMuskTwitter https://t.co/RVXRnvgORf",1,1,2022-05-14 11:03:01+00:00,und,False,CapeTalk
31,"Leak 》#GetRich by #HXE (@HXXUEXX) (Drop That Mf) Creator Over 350 Million on #TikTok: #ElonMuskTwitter
https://t.co/W3QL18eb0G",1,0,2022-05-14 11:02:28+00:00,en,False,migos_casa
32,"Should be sad time for the abusive Congressi bots😂👇
#ElonMuskTwitter #Bots https://t.co/JoIdmj6vpL",3,1,2022-05-14 10:58:52+00:00,en,False,ChRanita
33,"Lag raha hai.... Ammi nahi Maan rahi!

Maa Baap ko Dhoka nahi dey sakta!

#WeMetOnTwitter 
#ElonMuskBuyTwitter 
#ElonMuskTwitter 
#Elon_Musk https://t.co/lzHekSEvoa",0,0,2022-05-14 10:58:06+00:00,hi,False,shahbsk
34,"GOP really needs to start buying up Elon’s cars quick, or free speech will be doomed. 🤡🤡🤡 #gop #ElonMuskBuyTwitter #Tesla #ElonMuskTwitter",0,0,2022-05-14 10:57:20+00:00,en,False,ERusselln
35,"RT @elyazmalaricom: El Yazmaları -Tercümeler
""Elon Musk Gibi Milyarderler Demokrasinin ne Olduğuna Dair Hiçbir Şey Bilmiyor""-Paris Marx
(Bu…",0,1,2022-05-14 10:55:53+00:00,tr,False,PerihanKoca
36,"https://t.co/GzxrE8kph8
#ElonMuskTwitter https://t.co/X01SZitC46",0,0,2022-05-14 10:55:09+00:00,und,False,IMSuzyQuzy2u
37,"El Yazmaları -Tercümeler
""Elon Musk Gibi Milyarderler Demokrasinin ne Olduğuna Dair Hiçbir Şey Bilmiyor""-Paris Marx
(Bu yazı İngilizceden Türkçeye Diyar Saraçoğlu (@DiyarSaracoglu) tarafından çevrilmiştir.
#ElonMuskTwitter
#ElonMusk
#Twitter
https://t.co/wc1ohjRryL",8,1,2022-05-14 10:54:33+00:00,tr,False,elyazmalaricom
38,"Job interest in Twitter skyrocketed more than 250% since @elonmusk moved to take over

#ElonMuskTwitter #ElonMuskBuyTwitter #elonMusk",1,0,2022-05-14 10:52:21+00:00,en,False,itsarbazasif
39,#NowReading The Wall Street Journal Weekend #Newspaper #newspapers  #ElonMuskTwitter #Stocks #Putin #Finland #NATO #Graduation #cryptocurrency https://t.co/6QjU5tdCfo,0,0,2022-05-14 10:51:58+00:00,en,False,LlMatthew
40,"RT @cryptokrat3: #ElonMuskTwitter 'dan vazgeçti...
#BTC #LUNA #ETH https://t.co/AULEjd9JFW",0,3,2022-05-14 10:47:38+00:00,tr,False,Gul24Kasim
41,"Elon Musk now gets busy counting fake, spammy accounts on Twitter
#elonMusk #ElonMuskTwitter #TwitterCEO @elonmusk @TwitterIndia @bhaskarlivein 
https://t.co/0uKtC4mBwh",0,0,2022-05-14 10:44:17+00:00,en,False,bhaskarlivein
42,RT @Bindlestaff: I think the only thing Elon Musk is really good at is posing as a guy who’s really good at things. #ElonMuskTwitter #Elons…,0,1,2022-05-14 10:44:00+00:00,en,False,chatt
43,Your value will be tested in the long-suffering. #MentalHealthAwarenessWeek #ElonMuskTwitter,0,0,2022-05-14 10:42:17+00:00,en,False,DrealOJosh
44,Am creating a illustrated photo of you and going to make it as nft . Will you buy it @elonmusk #ElonMusk #ElonMuskTwitter if you retweet or like this. I will give you the nft link. Guys please to make a change in my life. Am going to post this daily untill @elonmusk shares.,0,0,2022-05-14 10:39:23+00:00,en,False,Gaurav_GK99
45,@elonmusk Am creating a illustrated photo of you and going to make it as nft . Will you buy it @elonmusk #ElonMusk #ElonMuskTwitter if you retweet or like this. I will give you the nft link. Guys please to make a change in my life. Am going to post this daily untill @elonmusk shares.,0,0,2022-05-14 10:39:11+00:00,en,False,Gaurav_GK99
46,I think the only thing Elon Musk is really good at is posing as a guy who’s really good at things. #ElonMuskTwitter #ElonsProblems,6,1,2022-05-14 10:38:09+00:00,en,False,Bindlestaff
47,"tamam o zman twitterı salıp aya gidebilirsin eloncım 
#ElonMuskTwitter https://t.co/MsWOeRqZoj",1,0,2022-05-14 10:37:44+00:00,tr,False,_iamesmaa
48,"RT @Despote_: Elosito che si fa lo scontone da solo.
Altro che filantropia e libertà d’opinioni.
 #ElonMuskTwitter",0,1,2022-05-14 10:27:23+00:00,it,False,Monica__2008
49,"RT @CerfiaFR: 🚨📱 FLASH | Elon #Musk annonce suspendre le rachat de #Twitter. L’action à #WallStreet s’effondre.

(AFP) #ElonMuskTwitter",0,246,2022-05-14 10:26:34+00:00,fr,False,BriffaultGuill1
50,"RT @Shoaib02733702: @elonmusk is a good version of Thanos.
Snap and wipe out the bots.

#ElonMuskTwitter #tesla #SpaceX #openai #Neuralink…",0,1,2022-05-14 10:24:14+00:00,en,False,Shoaib02733702
51,"Elosito che si fa lo scontone da solo.
Altro che filantropia e libertà d’opinioni.
 #ElonMuskTwitter",1,1,2022-05-14 10:21:48+00:00,it,False,Despote_
52,"Day #5
Asking @elonmusk 
 
Truth or Dare ?
😜
#Elon #ElonMusk #ElonMuskTwitter 
#Elongames @tesla #spacex #btc #bnb #doge #pit #Twitter",0,0,2022-05-14 10:21:22+00:00,en,False,88Ies
53,"Why Elon Musk keeps #Twitter deal on hold?
#twitterdealonhold #ElonMusk #ElonMuskTwitter",0,0,2022-05-14 10:12:57+00:00,en,False,cctrade11
54,"Elon your free speech will change the world so many social media platforms block real science and anything that isn’t fact checked or aligns with propaganda I trust him with this… he is the main reason I have made a twitter 
#ElonMuskTwitter #FreeSpeech #Illgates #Media #Real",0,0,2022-05-14 10:11:01+00:00,en,False,ZakkLiland
55,"Nailed it 👇

#Musk #ElonMusk #ElonMuskTwitter https://t.co/MfiPL8Peyb",1,0,2022-05-14 10:10:18+00:00,en,False,Highcountrysoul
56,"RT @yoyodexnews: Haber ile birlikte DogeCoin (#DOGE) 0,0870 dolara kadar geriledi. #DOGEUSDT #ElonMuskTwitter #Dogecoin",0,2,2022-05-14 10:02:08+00:00,tr,False,Aslannyurekli
57,"RT @MeseeksMobileGO: 🚨#Giveaway🚨
   It's that time again!

@HyperX Keyboard &amp; Mouse!

Many ways to #entertowin this #GleamGiveaway

Don't m…",0,385,2022-05-14 09:58:56+00:00,en,False,LisaPope10
58,#ElonMuskTwitter eminim oda aldığına pişmandir #sütyen https://t.co/6lH7yh3Lbq,0,0,2022-05-14 09:57:59+00:00,tr,False,miran00470047
59,"RT @CerfiaFR: 🚨📱 FLASH | Elon #Musk annonce suspendre le rachat de #Twitter. L’action à #WallStreet s’effondre.

(AFP) #ElonMuskTwitter",0,246,2022-05-14 09:52:41+00:00,fr,False,louuuuuuuuiss
60,"RT @ApiInu: API Inu was launched the same day as #ElonMuskBuyTwitter #ElonMusk #ElonMuskTwitter #ElonMuskBuysTwitter , so much @elonmusk ta…",0,9529,2022-05-14 09:50:03+00:00,en,False,yale_hood
61,"Ahahah 5%, che ottimista che è il signor Musk. Se ci fosse un modo preciso per appurarlo sarebbe già ottimo se gli spam/fake-troll siano solo il 40% del totale degli iscritti. #twitter #elon #ElonMuskTwitter https://t.co/wh3lKLZQCG",0,0,2022-05-14 09:45:06+00:00,it,False,graziano88
62,"RT @newstrackmedia: #ElonMusk #Twitter: ट्विटर पर फर्जी खातों का खुद पता लगाएंगे मस्क, यूजर्स से भी आगे आने को कहा 

#ElonMuskTwitter @elon…",0,2,2022-05-14 09:44:05+00:00,hi,False,rkmishra24
63,"""THE MARTIAN REVELATION” – with your host Gary ""The Mad Martian"" Leggiere, directly live on SATURDAY NIGHT-SUNDAY  MAY 14th- 15TH 2022 @ 12:00 AM EST - 3:00 AM EST.
GUEST: 
ROBERT MORNINGSTAR
SHOW INFO PAGE:
https://t.co/S8oZlOhjFT
#Mars #PerseveranceRover  #ElonMuskTwitter https://t.co/eNI0aUjgkQ",0,0,2022-05-14 09:40:40+00:00,en,False,MarsRevealer
64,"Quan vas a un restaurant mediocre i a la hora de pagar, cullons com pica això! #twitter #ElonMuskTwitter https://t.co/JFrkLh7R6H",0,0,2022-05-14 09:38:18+00:00,ca,False,genis17761
65,"RT @La_Gimeno: Elon Musk, Twitter y #Eurovision unidos por un mismo vínculo: ¡YO!
""Eres tú 2022"" 
#ElonMuskTwitter @TardeLoQueTarde https:/…",0,2,2022-05-14 09:37:06+00:00,es,False,La_Gimeno
66,"Fuite de données chez Elon Musk ET NASA - cette photo et onze autres photos proviendraient de l'un des satellites Space-X d'Elon Musk. Ces photos n'ont pas été cryptées lors de la transmission. Les pirates de la NASA les auraient interceptés

#elonmusk
#elonmusktwitter
#elon https://t.co/GJxDE3u6lT",0,0,2022-05-14 09:36:41+00:00,fr,False,AlexQ51430
67,"__ Tbityali‘lar 

Size bi MÜJDE de ben verim istedim ,
#Tesla’nin Sevgili Patronu #ElonMuskTwitter ‚i almaktan simdilik Vazgeçti :))

iNANILMAZ „fake hesablar“ kendisini Zarara ugratacak diye bi Açiklama yapti :)) https://t.co/2fOlZ7XnKy",0,0,2022-05-14 09:36:11+00:00,tr,False,ALONAS_1M
68,"RT @LetItShine69: 🔥Elon Musk suspend temporairement son rachat de Twitter🤔
#ElonMuskTwitter #ElonMusk #Twitter https://t.co/aSRy7J15GZ",0,2,2022-05-14 09:35:18+00:00,fr,False,ChanelleEliza
69,"RT @CerfiaFR: 🚨📱 FLASH | Elon #Musk annonce suspendre le rachat de #Twitter. L’action à #WallStreet s’effondre.

(AFP) #ElonMuskTwitter",0,246,2022-05-14 09:34:56+00:00,fr,False,UnRayananas
70,"#ElonMuskTwitter  Mocks Legendary #investor  #WarrenBuffett  ’s Attack On #Bitcoin #BitcoinCrash 

More on https://t.co/Cmle0TKDtr",0,0,2022-05-14 09:29:27+00:00,en,False,premiercity
71,"RT @AwazTheVoiceHin: पराग अग्रवाल को ट्रम्प का अकाउंट बहाल करना चाहिए : एलन मस्क

@paraga @elonmusk @Twitter #ParagAgrawal #ElonMuskTwitter…",0,19,2022-05-14 09:22:38+00:00,hi,False,Rohitraj_06
72,"RT @AwazThevoice: Elon Musk puts Twitter deal 'on hold' over fake user accounts

@elonmusk @Twitter #ElonMuskBuyTwitter #ElonMuskTwitter #E…",0,21,2022-05-14 09:22:25+00:00,en,False,Rohitraj_06
73,"RT @CerfiaFR: 🚨📱 FLASH | Elon #Musk annonce suspendre le rachat de #Twitter. L’action à #WallStreet s’effondre.

(AFP) #ElonMuskTwitter",0,246,2022-05-14 09:20:30+00:00,fr,False,zerattila
74,"RT @CerfiaFR: 🚨📱 FLASH | Elon #Musk annonce suspendre le rachat de #Twitter. L’action à #WallStreet s’effondre.

(AFP) #ElonMuskTwitter",0,246,2022-05-14 09:19:28+00:00,fr,False,ines63740335
75,RT @KulpaBart: Twitter Halts Hiring as Two Senior Executives Depart https://t.co/JujQW8cXHb #TwitterTakeover #twittersold #technology #tech…,0,1,2022-05-14 09:16:36+00:00,en,False,KulpaBart
76,"RT @80kilohogaya: @1shankarsharma Just like Axel Rod saying 'What's the point of having ""F+ck You Money"" without being able to say ""F+ck Yo…",0,1,2022-05-14 09:06:54+00:00,en,False,CHUCHURani1
77,"Please, remove the petty restrictions on this account.
#Twitter #ElonMusk  #ElonMuskTwitter https://t.co/fzyeEmtIWa",12,1,2022-05-14 09:04:55+00:00,en,False,StregaSopranov
78,"Please, remove the petty restrictions on this account.
#Twitter #ElonMusk #ElonMuskTwitter https://t.co/lnS7JJ05h8",22,1,2022-05-14 09:03:49+00:00,en,False,StregaSopranov
79,"Please, remove the petty restrictions on this account.
#Twitter #ElonMusk #ElonMuskTwitter https://t.co/U948trN15r",10,1,2022-05-14 09:03:05+00:00,en,False,StregaSopranov
80,"Please, remove the petty restrictions on this account.
#Twitter #ElonMusk #ElonMuskTwitter https://t.co/cC2PJrrNQV",13,1,2022-05-14 09:01:44+00:00,en,False,StregaSopranov
81,"Please, remove the petty restrictions on this account.
#Twitter #ElonMusk #ElonMuskTwitter https://t.co/pZKDRt2NEm",7,1,2022-05-14 09:00:43+00:00,en,False,StregaSopranov
82,If #bots are considered as #fake then how should we consider #Tesla #teslaBot  ?? 😜 #Autopilot #ElonMusk #ElonMuskBuyTwitter #ElonMuskTwitter,0,0,2022-05-14 08:58:54+00:00,en,False,VbneshK
83,"Twitter CEO Parag Agarwal reshuffles executives in preparation for the takeover and releases a series of statements explaining his stance
Read: https://t.co/whStTIJlN9
#elonmusk #elon #elonmusknews #ElonMuskTwitter #BillGates #stockmarket #tesla #SpaceX #Microsoft #billionaire",0,0,2022-05-14 08:36:45+00:00,en,False,indothainewss
84,"#ElonMusk ने की रैंडम सैंपलिंग की घोषणा, #fakefollowers की खुलेगी पोल..

#twitter #elonmusknews #ElonMuskTwitter #ElonMuskBuyTwitter #Twitternewboss 
#Elonbuystwitter #Tcp24news 

https://t.co/nphn5FiQxR",0,0,2022-05-14 08:35:33+00:00,hi,False,tcp24News
85,"RT @saitcifcii: @_blockpunks sorcerer goat 🐐
💲☝️👆💲

https://t.co/89JWf1zXfL

#lunacoin #NASA #Binance #NFTGiveaway #nftart #cryptocurrency…",0,1,2022-05-14 08:32:59+00:00,en,False,saitcifcii
86,RT @moosechris: Twitter moving towards a protocol and embracing identity is the under-reported story in Elon's #Twitter  plan --&gt;&gt; https://…,0,100,2022-05-14 08:24:24+00:00,en,False,amyharlib
87,"RT @themukulagrawal: Deal on Hold 
.
.
. 

#ELonMusk #Twitter #TwitterDeal #ElonMuskBuyTwitter #twittersold #ElonMuskTwitter #Twitterceo  #…",0,4,2022-05-14 08:23:23+00:00,en,False,nishani19456224
88,Make it permanently on hold. 🙄#ElonMuskTwitter https://t.co/UeClxEtUki,13,1,2022-05-14 08:22:59+00:00,en,False,DonnaLouiseDLH
89,"@_blockpunks sorcerer goat 🐐
💲☝️👆💲

https://t.co/89JWf1zXfL

#lunacoin #NASA #Binance #NFTGiveaway #nftart #cryptocurrency #blockchain #altcoin #ETH #Ethereum #paribu #Coinbase #SHIB #NFTProject #nftcollector #NFTartists #ElonMuskTwitter #openseamarketplace #BoredApeYachtClub #NFTartists",2,1,2022-05-14 08:20:08+00:00,en,False,saitcifcii
90,"@cryptofalconNFT sorcerer goat 🐐
💲☝️👆💲

https://t.co/89JWf1zXfL

#lunacoin #NASA #Binance #NFTGiveaway #nftart #cryptocurrency #blockchain #altcoin #ETH #Ethereum #paribu #Coinbase #SHIB #NFTProject #nftcollector #NFTartists #ElonMuskTwitter #openseamarketplace #BoredApeYachtClub #NFTartists",1,0,2022-05-14 08:19:51+00:00,en,False,saitcifcii
91,"sorcerer goat 🐐
💲☝️👆💲

https://t.co/89JWf1zXfL

#lunacoin #NASA #Binance #NFTGiveaway #nftart #cryptocurrency #blockchain #altcoin #ETH #Ethereum #paribu #Coinbase #SHIB #NFTProject #nftcollector #NFTartists #ElonMuskTwitter #openseamarketplace #BoredApeYachtClub #NFTartists",1,0,2022-05-14 08:19:39+00:00,en,False,saitcifcii
92,"sorcerer goat 🐐
💲☝️👆💲

https://t.co/89JWf1zXfL

#lunacoin #NASA #Binance #NFTGiveaway #nftart #cryptocurrency #blockchain #altcoin #ETH #Ethereum #paribu #Coinbase #SHIB #NFTProject #nftcollector #NFTartists #ElonMuskTwitter #openseamarketplace #BoredApeYachtClub #NFTartists",2,1,2022-05-14 08:19:30+00:00,en,False,saitcifcii
93,"RT @saitcifcii: sorcerer goat 🐐
💲☝️👆💲

https://t.co/89JWf1zXfL

#lunacoin #NASA #Binance #NFTGiveaway #nftart #cryptocurrency #blockchain #…",0,3,2022-05-14 08:17:06+00:00,en,False,saitcifcii
94,"RT @saitcifcii: sorcerer goat 🐐
💲☝️👆💲

https://t.co/89JWf1zXfL

#lunacoin #NASA #Binance #NFTGiveaway #nftart #cryptocurrency #blockchain #…",0,3,2022-05-14 08:17:02+00:00,en,False,saitcifcii
95,"RT @saitcifcii: sorcerer goat 🐐
💲☝️👆💲

https://t.co/89JWf1zXfL

#lunacoin #NASA #Binance #NFTGiveaway #nftart #cryptocurrency #blockchain #…",0,3,2022-05-14 08:14:21+00:00,en,False,JohnnyFive_v02
96,"sorcerer goat 🐐
💲☝️👆💲

https://t.co/89JWf1zXfL

#lunacoin #NASA #Binance #NFTGiveaway #nftart #cryptocurrency #blockchain #altcoin #ETH #Ethereum #paribu #Coinbase #SHIB #NFTProject #nftcollector #NFTartists #ElonMuskTwitter #openseamarketplace #BoredApeYachtClub #NFTartists https://t.co/lStjxpqL6U",3,3,2022-05-14 08:13:58+00:00,en,False,saitcifcii
97,Do you remember when you joined Twitter? I do! #MyTwitterAnniversary #TwitterCEO #twitter #twittersold #TwitterSpace #ElonMusk #ElonMuskTwitter #Congratulations https://t.co/Hb65PpiNci,0,0,2022-05-14 08:13:36+00:00,en,False,im_unemploye
98,"sorcerer goat 🐐
💲☝️👆💲

https://t.co/89JWf1zXfL

#lunacoin #NASA #Binance #NFTGiveaway #nftart #cryptocurrency #blockchain #altcoin #ETH #Ethereum #paribu #Coinbase #SHIB #NFTProject #nftcollector #NFTartists #ElonMuskTwitter #openseamarketplace #BoredApeYachtClub #NFTartists https://t.co/FyY8061nrN",0,0,2022-05-14 08:11:18+00:00,en,False,saitcifcii
99,"RT @saitcifcii: sorcerer goat 🐐
💲☝️👆💲

https://t.co/89JWf1zXfL

#lunacoin #NASA #Binance #NFTGiveaway #nftart #cryptocurrency #blockchain #…",0,3,2022-05-14 08:10:27+00:00,en,False,cryptofalconNFT
100,"sorcerer goat 🐐
💲☝️👆💲

https://t.co/89JWf1zXfL

#lunacoin #NASA #Binance #NFTGiveaway #nftart #cryptocurrency #blockchain #altcoin #ETH #Ethereum #paribu #Coinbase #SHIB #NFTProject #nftcollector #NFTartists #ElonMuskTwitter #openseamarketplace #BoredApeYachtClub #NFTartists https://t.co/WEGJbVQQTJ",4,3,2022-05-14 08:10:18+00:00,en,False,saitcifcii
101,"sorcerer goat 🐐
💲☝️👆💲

https://t.co/89JWf1zXfL

#lunacoin #NASA #Binance #NFTGiveaway #nftart #cryptocurrency #blockchain #altcoin #ETH #Ethereum #paribu #Coinbase #SHIB #NFTProject #nftcollector #NFTartists #ElonMuskTwitter #openseamarketplace #BoredApeYachtClub #NFTartists https://t.co/26BXJ26BEU",1,1,2022-05-14 08:09:35+00:00,en,False,saitcifcii
102,"@HamidMirPAK @Fahdhusain eh, when's your turn? not long from now? and @Twitter /@elonmusk why the fuck is he popping up in my Twitter feed time and again? unfollowed him long ago. don't think he is a bot though? whatever!
#ElonMuskTwitter #ElonMusk #Bot #ImportedGovernmentNaManzoor #PTI #imrankhanPTI",0,0,2022-05-14 08:07:12+00:00,en,False,Muhamma65695970
103,"Nodesjs Developer needed ASAP. 
To join my 70% complete project.

Let's git push!! 🤖

Remote / Kenya

#Andela #upwork #Tesla #kenya #Goolge #microsoft #Fivver #Spacex #ElonMuskTwitter #ElonMusk",0,0,2022-05-14 08:07:02+00:00,en,False,istimons
104,"#Twitter MERCH! get it on ebay for fair prices. @FRDesignOffical

#twittersold #TwitterTakeover #ElonMuskTwitter #ElonMusk 

mouse pad: https://t.co/IyM2OvKxZV

mug: https://t.co/sp0f9vut4S

t-shirt: https://t.co/zA9OVJh7nF

XXL sticker: https://t.co/dWLWcqBsny https://t.co/4tjUj3GjAa",0,0,2022-05-14 08:05:47+00:00,en,False,FRDesignOffical
105,"MUSK PUTS $44 BILLION TWITTER DEAL ON HOLD OVER FAKE ACCOUNT DATA https://t.co/IU67WbJp8k 

#ElonMuskTwitter #TwitterCEO https://t.co/4Bm6Axsikw",0,0,2022-05-14 08:02:26+00:00,en,False,Knowmuslims
106,"RT @LetItShine69: 🔥Elon Musk suspend temporairement son rachat de Twitter🤔
#ElonMuskTwitter #ElonMusk #Twitter https://t.co/aSRy7J15GZ",0,2,2022-05-14 08:02:10+00:00,fr,False,9Theia
107,"The $44 billion dollar $TWTR takeover deal, launched with no loftier a goal than to end perceived censorship in the world’s town square, now hinges on the outcome of this tweet. Let that sink in. #TwitterTakeover #ElonMuskTwitter $TSLA #Tesla #SpaceX https://t.co/DW3isiRYY2",3,0,2022-05-14 08:00:07+00:00,en,False,christiaanhtznr
108,"RT @Mirchi_7: Only @elonmusk can solve all my problems now!
#ElonsProblems #Elon_Musk 
#ElonMuskTwitter",0,1,2022-05-14 07:54:35+00:00,en,False,mohadikarmohan
109,"Only @elonmusk can solve all my problems now!
#ElonsProblems #Elon_Musk 
#ElonMuskTwitter",2,1,2022-05-14 07:54:12+00:00,en,False,Mirchi_7
110,"RT @TheSummerNews2: Twitter deal temporarily on hold. Tweets the would be the Twitter owner, Musk.
#thesummernews #Twitter #ElonMuskTwitter…",0,7,2022-05-14 07:51:31+00:00,en,False,PriyaRajput5646
